Training config | heldout=ZDT1 | training_set=1 | envs=24 | workers=24 | reward_scheme=1 | policy=epsilon_greedy | surrogate=tabpfn | sampling_backend=tabpfn_gpu_sync | epochs=50 | sur_steps=1 | updates_per_epoch=80 | train_device=cuda | rollout_device=cpu | surrogate_device=cuda | lr=1.0e-04 | batch_size=64 | replay_size=50000 | gamma=1.0000 | target_update=20 | log_path=training_logs\tabpfn_trainer_zdt1_set1_20260516_143924.txt
[Epoch 0001] start | set=1 | heldout=ZDT1 | envs_active=24/24 | surrogate=tabpfn | sur_steps=1 | eps=0.300
[TabPFN sync] step=012 | sigma | mode=std | envs=24 | points=639 | dim=25 | objective_contexts=66 | time_sec=16.269
[TabPFN sync] step=013 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=12.874
[TabPFN sync] step=013 | sigma | mode=std | envs=24 | points=624 | dim=25 | objective_contexts=66 | time_sec=15.061
[TabPFN sync] step=014 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=15.171
[TabPFN sync] step=014 | sigma | mode=std | envs=24 | points=622 | dim=25 | objective_contexts=66 | time_sec=12.461
[TabPFN sync] step=015 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=16.565
[TabPFN sync] step=015 | sigma | mode=std | envs=24 | points=619 | dim=25 | objective_contexts=66 | time_sec=17.092
[TabPFN sync] step=016 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=13.082
[TabPFN sync] step=016 | sigma | mode=std | envs=24 | points=615 | dim=25 | objective_contexts=66 | time_sec=13.159
[TabPFN sync] step=017 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=17.299
[TabPFN sync] step=017 | sigma | mode=std | envs=24 | points=618 | dim=25 | objective_contexts=66 | time_sec=12.485
[TabPFN sync] step=018 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=15.072
[TabPFN sync] step=018 | sigma | mode=std | envs=24 | points=608 | dim=25 | objective_contexts=66 | time_sec=17.066
[TabPFN sync] step=019 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=13.512
[TabPFN sync] step=019 | sigma | mode=std | envs=24 | points=615 | dim=25 | objective_contexts=66 | time_sec=13.821
[TabPFN sync] step=020 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=17.043
[TabPFN sync] step=020 | sigma | mode=std | envs=24 | points=584 | dim=25 | objective_contexts=66 | time_sec=12.454
[TabPFN sync] step=021 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=14.218
[TabPFN sync] step=021 | sigma | mode=std | envs=24 | points=578 | dim=25 | objective_contexts=66 | time_sec=17.138
[TabPFN sync] step=022 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=12.898
[TabPFN sync] step=022 | sigma | mode=std | envs=24 | points=581 | dim=25 | objective_contexts=66 | time_sec=12.933
[TabPFN sync] step=023 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=17.727
[TabPFN sync] step=023 | sigma | mode=std | envs=24 | points=575 | dim=25 | objective_contexts=66 | time_sec=13.836
[TabPFN sync] step=024 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=13.036
[TabPFN sync] step=024 | sigma | mode=std | envs=24 | points=569 | dim=25 | objective_contexts=66 | time_sec=17.259
[TabPFN sync] step=025 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=13.237
[TabPFN sync] step=025 | sigma | mode=std | envs=24 | points=573 | dim=25 | objective_contexts=66 | time_sec=13.144
[TabPFN sync] step=026 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=17.478
[TabPFN sync] step=026 | sigma | mode=std | envs=24 | points=575 | dim=25 | objective_contexts=66 | time_sec=14.154
[TabPFN sync] step=027 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=12.816
[TabPFN sync] step=027 | sigma | mode=std | envs=24 | points=572 | dim=25 | objective_contexts=66 | time_sec=16.719
[TabPFN sync] step=028 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=14.287
[TabPFN sync] step=028 | sigma | mode=std | envs=24 | points=568 | dim=25 | objective_contexts=66 | time_sec=13.344
[TabPFN sync] step=029 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=16.956
[TabPFN sync] step=029 | sigma | mode=std | envs=24 | points=573 | dim=25 | objective_contexts=66 | time_sec=13.846
[TabPFN sync] step=030 | gen=001/001 | mode=mean | envs=24 | points=1920 | dim=25 | objective_contexts=66 | time_sec=12.634
[TabPFN sync] step=030 | sigma | mode=std | envs=24 | points=576 | dim=25 | objective_contexts=66 | time_sec=16.427
